parent_station,stop_lon,stop_id,stop_name,stop_lat,location_type
,38.7682089,node/11035607129,Zenebewerk Hotel,9.0191017,0
,38.7636411,node/11035607130,Estifanos,9.0107497,0
,38.7386025,node/11035607131,Lideta Condominium,9.0109263,0
,38.7080773,node/11035662205,Zenebework,8.9882771,0
,38.7377271,node/11035734852,Darmar,9.0165403,0
,38.7418753,node/11035734855,Hana Maryam,8.9270084,0
,38.700756,node/11035818337,Bercheko Condominium,9.058672,0
,38.6529741,node/11035914858,Alem Gena,8.9231915,0
,38.6701962,node/11035914859,Noc,8.9494175,0
,38.6699835,node/11035914860,Noc,8.9490541,0
,38.6732105,node/11035914861,Welete Tele,8.9665643,0
,38.6708945,node/11035914862,Welete,8.9635929,0
,38.6707668,node/11035914863,Weleta,8.9641803,0
,38.6731872,node/11035914864,Weleta Tele,8.9666144,0
,38.6967597,node/11035914865,Ayer Tena,8.9834038,0
,38.6960161,node/11035914869,Ayer Tena,8.9825038,0
,38.8642175,node/11036026882,Kara,9.0404548,0
,38.7693583,node/11036079238,Saris Abo,8.9444406,0
,38.6744385,node/11036753217,Anfo Meda,9.0221266,0
,38.819824,node/11036769860,Tulu Dimtu Adebabay,8.8736134,0
,38.7659694,node/11036769861,Saris Abo,8.9458383,0
,38.7083476,node/11036961231,Mestawet Fabrica,8.9591869,0
,38.7375586,node/11037128648,Dil Ber,9.0713656,0
,38.6466135,node/11037149942,Mama,8.9213766,0
,38.6221215,node/11037149943,Sebeta,8.9114218,0
,38.6221242,node/11037149944,Sebeta,8.911417,0
,38.7378407,node/11037175582,Darmar,9.016409,0
,38.6481872,node/11037329865,Gefersa,9.0661154,0
,38.6482288,node/11037329866,Gefersa,9.0660074,0
,38.6885701,node/11037329868,Sansusi,9.0715555,0
,38.6889664,node/11037329869,Sansusi,9.0711639,0
,38.6853104,node/11037663903,Feli Doro,9.0353828,0
,38.8387411,node/11037663904,Wessen Michael,9.0303905,0
,38.8648956,node/11037676705,Kara,9.040725,0
,38.8872902,node/11037676706,Legetafo,9.0657241,0
,38.8978149,node/11037676707,CDC,9.0740824,0
,38.8979204,node/11037676708,CDC,9.0739767,0
,38.9029293,node/11037676709,CDC,9.0779307,0
,38.9153516,node/11037676710,MNS,9.0879289,0
,38.9269029,node/11037676711,Legedadi,9.0875762,0
,38.9269169,node/11037676712,Legedadi,9.0875612,0
,38.9363208,node/11037676713,AB007 (Unknown),9.091308,0
,38.9364849,node/11037676714,AB007 (Unknown),9.0913142,0
,38.950416,node/11037676715,44 Mazoriya,9.0951384,0
,38.951249,node/11037676716,44 Mazoriya,9.0954356,0
,38.9707925,node/11037676718,Legeberi,9.100918,0
,38.9845665,node/11037676720,Ejere,9.1050166,0
,38.9858612,node/11037676721,Dire Mazoriya,9.1088419,0
,38.9859133,node/11037676722,Dire Mazoriya,9.1090753,0
,39.0122379,node/11037676724,AB007 (Unknown),9.1440476,0
,39.0183309,node/11037676725,Sendafa,9.1496399,0
,39.018355,node/11037676726,Sendafa,9.1496263,0
,39.0244897,node/11037676727,Sendafa,9.152171,0
,39.0244943,node/11037676728,Sendafa,9.1521517,0
,39.0302807,node/11037676729,AB007 (Unknown),9.1578674,0
,39.0299296,node/11037676730,AB007 (Unknown),9.1574422,0
,39.0456183,node/11037676731,AB007 (Unknown),9.1592362,0
,39.046121,node/11037676732,AB007 (Unknown),9.1590866,0
,39.0558246,node/11037676734,AB007 (Unknown),9.1604945,0
,39.0641581,node/11037676735,AB007 (Unknown),9.1619748,0
,39.0682041,node/11037676736,AB007 (Unknown),9.163981,0
,39.0875239,node/11037676737,AB007 (Unknown),9.1693964,0
,39.0896188,node/11037676738,AB007 (Unknown),9.1687367,0
,39.1027184,node/11037676739,Aleltu,9.1662839,0
,39.102728,node/11037676740,Aleltu,9.1662626,0
,39.1230371,node/11037676741,AB007 (Unknown),9.164474,0
,39.1388553,node/11037676742,AB007 (Unknown),9.1799165,0
,39.1388713,node/11037676743,AB007 (Unknown),9.1799041,0
,39.1503105,node/11037676744,Aleltu Primary School,9.1943634,0
,39.1541385,node/11037676745,Aleltu,9.1972246,0
,39.1541398,node/11037676746,Aleltu,9.197224,0
,38.6890883,node/11042897810,Sansusi,9.0714467,0
,38.884825,node/11043826061,Bole Arabsa (2),8.984528,0
,38.876972,node/11043826062,Nebu Mikael,9.0020038,0
,38.8779351,node/11043826063,Noah Real Estate,9.0100045,0
,38.7887361,node/11056827967,Akaki Beretaberet,8.8738813,0
,38.7926746,node/11056827968,02 Kebele,8.8634768,0
,38.6982912,node/11056827970,Bercheko Fabrica (Asko),9.0639333,0
,38.8778595,node/11057053412,Aba Kiros Roundabout,9.055687,0
,38.7589682,node/11083569807,Sululta,9.1824886,0
,38.7589772,node/11083569808,Sululta,9.182486,0
,38.7731535,node/11141680766,Kality Total,8.8946653,0
,38.7685475,node/11141680767,Gelan Condominium,8.8802185,0
,38.8021725,node/11141680768,Tulu Dimtu Unisa,8.8548249,0
,38.8092566,node/11141680769,Delta Fuel Station,8.8500677,0
,38.8232319,node/11141680770,Sidama Awash NOC,8.8418262,0
,38.8389713,node/11141680771,Atlas Resort,8.832002,0
,38.8537746,node/11141680772,KOSPI,8.8291949,0
,38.858859,node/11141680773,Gelan,8.8278084,0
,38.8702432,node/11141680774,Gelan Customs,8.8203469,0
,38.904499,node/11141680775,Dukem,8.7923056,0
,38.9044942,node/11141680777,Dukem,8.7922998,0
,38.8975841,node/11141680778,Abysinnia Bank Oda Nebie Branch,8.797776,0
,38.8839407,node/11141680779,Elsewdy,8.815161,0
,38.8707062,node/11141680780,Gelan Customs,8.8198585,0
,38.8596898,node/11141680781,Gelan,8.8270952,0
,38.8540415,node/11141680782,KOSPI,8.8291497,0
,38.8322523,node/11141680783,Adal Bamboo Industrial PLC,8.8377264,0
,38.8041206,node/11141680784,Tulu Dimtu,8.8540591,0
,38.7764645,node/11141680785,Awash Bank (Akaki Kality),8.8834419,0
,38.8231714,node/11141680786,Goro Primary School,8.9972521,0
,38.8299116,node/11141680787,Goro Roundabout,8.9900772,0
,38.8185734,node/11141680788,MWA Plastic Industry,8.917506,0
,38.9415156,node/11141680789,Eldana Pharmacy,8.7626358,0
,38.9438969,node/11141680790,Bishoftu Harar Supermarket,8.7607556,0
,38.956868,node/11141680791,Bishoftu (Pyramid Paradise),8.7518265,0
,38.9619408,node/11141680792,Bishoftu (Eyasu Meda),8.7514113,0
,38.9688962,node/11141680793,Bishoftu,8.7503176,0
,38.9826702,node/11141680794,Bishoftu,8.7477551,0
,38.9919321,node/11141680795,Debre Zeit,8.7420315,0
,38.9919258,node/11141680797,Debre Zeit,8.7420301,0
,38.9870775,node/11141680798,Bishoftu,8.7474961,0
,38.9827942,node/11141680799,Bishoftu,8.7477204,0
,38.9671489,node/11141680800,Eastern Industry Zone,8.750961,0
,38.9621546,node/11141680801,Bishoftu (Eyasu Meda),8.7513994,0
,38.9482453,node/11141680802,Eastern Industry Zone,8.7576518,0
,38.9414383,node/11141680803,Eldana Pharmacy,8.7626829,0
,38.9285515,node/11141680804,Debre Zeit (Toll Exit),8.7735832,0
,38.8193717,node/11141681405,Tulu Dimtu,8.8751908,0
,38.7798968,node/11167384415,Adwa Square,9.0233046,0
,38.8208064,node/11167384416,Gurd-shola,9.0190573,0
,38.8519306,node/11167384417,Saint Georgis,8.9941992,0
,38.8532697,node/11167384418,Summit Condominiums,8.990876,0
,38.7552159,node/11171800354,Ambassador,9.0173538,0
,38.7767317,node/11171800355,Bole Mickael,8.981728,0
,38.7750827,node/11171800356,Wollo Sefer,8.9934713,0
,38.7662677,node/11171800357,Dembel,9.0069848,0
,38.8526426,node/11171800362,Summit Condominiums,8.9907776,0
,38.714981,node/11379983378,Mekanisa Kore,8.9804485,0
,38.7149585,node/11379983380,Mekanisa Kore,8.9806231,0
,38.7524175,node/11380086432,St. George Church,9.0363938,0
,38.7522509,node/11380086433,St. George Church,9.0365862,0
,38.7203593,node/11380281418,Finance,9.0527987,0
,38.6078162,node/11380281419,Kela,9.0614511,0
,38.5673614,node/11380281420,Menagesha,9.0546479,0
,38.5674863,node/11380281422,Menagesha,9.0547685,0
,38.6476681,node/11380281423,Gefersa,9.065022,0
,38.667509,node/11380281424,Firaol Hotel,9.0726158,0
,38.7513787,node/11380367569,Piassa Arada,9.0358692,0
,38.7429072,node/11380367570,Mexico,9.0105951,0
,38.7093424,node/11381041307,4 Menta Adebabay,9.0512894,0
,38.7539352,node/11381108818,58 Mazoria,8.9432456,0
,38.7631449,node/11381108819,Saris,8.9532391,0
,38.7631497,node/11381108821,Saris,8.9531108,0
,38.7540418,node/11381108822,58 Mazoria,8.9431662,0
,38.7417791,node/11381108824,Hana Maryam,8.9281174,0
,38.7582703,node/11381162441,Stadium,9.0124228,0
,38.7583013,node/11381162442,Stadium,9.0123898,0
,38.6968578,node/11381232890,Ayer Tena,8.9840661,0
,38.7853078,node/11381312090,Bole Bulbula,8.948586,0
,38.7853003,node/11381312091,Bole Bulbula,8.9490382,0
,38.7857053,node/11381312092,93 Mazoria,8.9604465,0
,38.7873183,node/11381312094,Key Afer,8.964209,0
,38.7872097,node/11381312095,Key Afer,8.9641941,0
,38.6948372,node/11381593813,Addis Sefer,9.0585451,0
,38.6945044,node/11381593815,Addis Sefer,9.0585728,0
,38.7306299,node/11381593818,Pastor,9.0462366,0
,38.8015549,node/11381711254,Kilonto,8.9024554,0
,38.8016263,node/11381711257,Kilonto,8.902706,0
,38.7634328,node/11381853560,Entoto Mariam,9.0907857,0
,38.7634433,node/11381853561,Entoto Mariam,9.0908026,0
,38.891885,node/11382175105,Bole Arabsa,8.9754501,0
,38.8911339,node/11382175106,Bole Arabsa,8.9730656,0
,38.8268973,node/11382370771,Koye Feche,8.9043842,0
,38.7512405,node/11399912950,18 Kutir Mazoria,9.0649398,0
,38.7517543,node/11399912951,Kechenie Medhanialem,9.0550724,0
,38.7502861,node/11399912952,Chelote,9.0526432,0
,38.7490208,node/11399912953,Semen Hotel,9.0436846,0
,38.7491376,node/11399912954,Abune Petros,9.0352687,0
,38.7465303,node/11399912955,Shola,9.0480538,0
,38.7464273,node/11399912956,Shola,9.0479781,0
,38.75028,node/11399912957,Chelote,9.0528447,0
,38.7517977,node/11399912959,Kechenie Medhanialem,9.0552737,0
,38.7512231,node/11399912960,18 Kutir Mazoria,9.0649792,0
,38.7422058,node/11399912962,Raguel Church,9.0339778,0
,38.7423826,node/11399912963,Raguel Church,9.0341955,0
,38.7511864,node/11399912964,Kechenie,9.0667289,0
,38.7512089,node/11399912966,Kechenie,9.0667294,0
,38.7527875,node/11400026861,Piassa Arada,9.0361205,0
,38.7447806,node/11400026864,Mexico,9.0095042,0
,38.6984211,node/11400026865,Jemmo 3,8.955829,0
,38.734353,node/11400182732,Mebrathile (EEPCo),8.9463761,0
,38.7346414,node/11400182733,Haile Garment,8.9359618,0
,38.7622654,node/11400182734,Gelan Condominium,8.8772646,0
,38.8202946,node/11400182735,Tulu Dimtu,8.8733789,0
,38.8203969,node/11400182737,Tulu Dimtu,8.8728686,0
,38.7845841,node/11400182738,Total,8.8548814,0
,38.7846994,node/11400182739,Total,8.8542188,0
,38.7631559,node/11400182740,Gelan Condominium,8.8762867,0
,38.7627321,node/11400182741,Gelan Condominium,8.8760641,0
,38.7347198,node/11400182742,Haile Garment,8.9394116,0
,38.7502638,node/11400182743,Piassa Arada,9.0357682,0
,38.8009034,node/11400973366,Megenagna,9.021641,0
,38.7641678,node/11400973367,6 Kilo,9.0428467,0
,38.7567444,node/11400973368,Afincho Ber,9.0444476,0
,38.7410424,node/11401004969,Del Ber School,9.0558449,0
,38.737104,node/11401004971,Adisu Gebeya,9.0598253,0
,38.7372594,node/11401004973,Adissu Gebeya,9.0598685,0
,38.7642074,node/11401004974,6 Kilo,9.0429723,0
,38.756873,node/11401004975,Afincho Ber,9.0445837,0
,38.6082099,node/11401143484,Kela,9.0590917,0
,38.7372085,node/11401143486,Autobis Tera,9.0311114,0
,38.6073996,node/11401143487,Kela,9.0595988,0
,38.8019641,node/11401435281,Megenagna,9.0210548,0
,38.7654962,node/11401435283,Mamo,8.9737797,0
,38.7668165,node/11401435284,Yosef,8.970564,0
,38.7663384,node/11401435285,Kadisco,8.9662262,0
,38.7370879,node/11401435286,Haile Garment,8.9369803,0
,38.7356714,node/11401435287,Haile Garment,8.9375484,0
,38.7441726,node/11401435289,Hana Mariam,8.9361579,0
,38.7660138,node/11401435290,Kadisco,8.966209,0
,38.7665593,node/11401435291,Yosef,8.9705358,0
,38.7652031,node/11401435292,Mamo,8.9737884,0
,38.8019957,node/11401435293,Megenagna,9.0207021,0
,38.7453436,node/11401627123,Mexico,9.0111053,0
,38.7477242,node/11401627124,Mexico,9.0125598,0
,38.8042886,node/11402646169,Megenagna,9.020021,0
,38.8904415,node/11402646170,Bole Arabsa,8.9726305,0
,38.7488494,node/11402646171,Mexico,9.0113049,0
,38.7413285,node/11402726845,Raguel Church,9.0340305,0
,38.777195,node/11402726846,Bela Taxy Tera,9.0452512,0
,38.7772134,node/11402726847,Bela Taxy Tera,9.0452439,0
,38.7827126,node/11402726848,Talian Embase,9.0452343,0
,38.7827414,node/11402726849,Talian Embase,9.0452197,0
,38.7852975,node/11402726850,Bela Mazorya,9.0465186,0
,38.7852892,node/11402726851,Bela Mazorya,9.0465349,0
,38.7787355,node/11402726853,Dildiy,9.0450032,0
,38.778694,node/11402726854,Dildiy,9.0449807,0
,38.7687548,node/11402726855,Jan Meda,9.046578,0
,38.7687405,node/11402726856,Jan Meda,9.0466103,0
,38.7984283,node/11403178490,Shola,9.0232448,0
,38.804856,node/11403178491,Megenagna,9.0208713,0
,38.8178514,node/11403178492,Lamberet,9.023693,0
,38.815854,node/11403178494,Lamberet,9.0223101,0
,38.7337986,node/11403178495,Autobis Tera,9.0341051,0
,38.7325492,node/11403178496,Autobis Tera,9.0340474,0
,38.7869305,node/11403413704,Edna Mall,8.9974843,0
,38.794928,node/11403413706,Bole,8.9916854,0
,38.7927404,node/11403413707,Bole,8.9907555,0
,38.8092196,node/11403841171,Taxi Tera,8.9947863,0
,38.7648073,node/11403841172,Arat Kilo,9.0323342,0
,38.8134417,node/11403841173,Gerji,8.9947353,0
,38.8134403,node/11403841174,Gerji,8.9947512,0
,38.6529626,node/11405387337,Alem Gena,8.9232041,0
,38.7446887,node/11405387339,Mexico,9.0119445,0
,38.7371552,node/11405450798,Autobis Tera,9.0296758,0
,38.708026,node/11405450799,Zenebework,8.9887676,0
,38.7087257,node/11405450800,Tabot Maderya,8.9964827,0
,38.7069902,node/11405450801,Weyra Sefer,9.0043151,0
,38.6944806,node/11405450802,Bethel,9.0058306,0
,38.694351,node/11405450804,Bethel,9.0042825,0
,38.7070543,node/11405450806,Weyra Sefer,9.0044243,0
,38.7088343,node/11405450807,Tabot Maderya,8.9964985,0
,38.7195647,node/11405450808,Tor Hailoch,9.0084101,0
,38.7659675,node/11405492950,Dembel City Center,9.0075813,0
,38.7943416,node/11405492951,Bole (Bora Amusement),8.9911572,0
,38.8092405,node/11405492952,Taxi Tera,8.9948042,0
,38.7466743,node/11405492953,Meteorology,9.0192903,0
,38.7475776,node/11405492954,Tikur Anbessa Hospital,9.0217617,0
,38.7377924,node/11405492955,Gojam Berenda,9.0342638,0
,38.7337782,node/11405492956,Autobis Tera,9.0342294,0
,38.7444046,node/11405544615,Lafto,8.9485143,0
,38.7438236,node/11405544617,Lafto,8.9477655,0
,38.8000261,node/11406154070,Megenagna,9.0224156,0
,38.800605,node/11406154071,Megenagna,9.0200472,0
,38.8786021,node/11407727778,Tafo Junction,9.0573986,0
,38.8990522,node/11407727779,Tafo,9.0750675,0
,38.9455979,node/11407727780,Kura Jida,9.0934199,0
,38.9818876,node/11407727781,Ejere,9.1040724,0
,38.9862897,node/11407727782,44 Mazoria,9.1113615,0
,38.6265316,node/11409547051,Sebeta,8.9125499,0
,38.6265555,node/11409547052,Sebeta,8.9125014,0
,38.735159,node/11409931056,Haile Garment,8.9407129,0
,38.7491187,node/11409931057,Chera Medhanilem,8.9034982,0
,38.7525843,node/11409931058,Mesalemia,8.8868562,0
,38.7649397,node/11409931059,Gelan Condominium,8.8779471,0
,38.7656221,node/11409931061,Gelan Condominium,8.8785235,0
,38.6770673,node/11411722070,Repi Highschool,8.9770501,0
,38.6727904,node/11411722072,Ajamba Meskid,8.9796818,0
,38.6686783,node/11411722075,Ajamba,8.9817301,0
,38.6689126,node/11411722076,Ajamba,8.9816108,0
,38.7603148,node/11411760271,Yekatit 12 Hospital,9.0440833,0
,38.7621019,node/11411760272,6 Kilo,9.0435287,0
,38.7525875,node/11411760274,Piassa Arada,9.0381597,0
,38.7737387,node/11411760275,Frensaye Kela,9.0551623,0
,38.7775924,node/11411760277,Ferensay,9.0570997,0
,38.7780891,node/11411760278,Ferensay,9.0571515,0
,38.7517505,node/11411869243,St. George Church,9.0386666,0
,38.7519934,node/11411869244,St. George Church,9.0379325,0
,38.8781238,node/11412470835,Aba Kiros,9.0563934,0
,38.8785245,node/11412470836,Aba Kiros,9.0561257,0
,38.7438042,node/11412523438,Mexico,9.0102485,0
,38.6964762,node/11412604056,Hachalu Squer,8.953828,0
,38.6590111,node/11412604057,Tabelew,8.9274899,0
,38.6548217,node/11412604058,Ubedi Academy,8.9244214,0
,38.6332445,node/11412604060,Mariam Gedam,8.9143691,0
,38.6639491,node/11412604062,Alem Gena,8.9339408,0
,38.7060678,node/11412604063,Chaina Camp,8.9757747,0
,38.7055381,node/11412604064,Chaina Camp,8.9756978,0
,38.6970702,node/11412604066,Ayer Tena,8.9834299,0
,38.7426507,node/11412809612,Teklehaymanot,9.0281995,0
,38.7897549,node/11412861795,Bole Bridge,8.9885421,0
,38.7497526,node/11412861796,Mexico,9.0113665,0
,38.744626,node/11413149803,Mexico,9.0095747,0
,38.8301334,node/11414255395,Goro,8.9924388,0
,38.8390061,node/11414255396,Medhanalem,9.0011322,0
,38.8748324,node/11414255397,Ayat Roundabout,9.0205528,0
,38.8197312,node/11414255399,Tulu Dimtu,8.8753813,0
,38.789865,node/11414368236,Bole Bridge,8.9887101,0
,38.7349946,node/11414368237,Addisu Gebeya,9.0622352,0
,38.7884698,node/11415257682,Bole Bridge,8.9858293,0
,38.7906382,node/11415257683,Bole Bridge,8.9864965,0
,38.7715564,node/11415257684,Kality Meneharia,8.8960841,0
,38.7701278,node/11415257685,Kality Meneharia,8.8976883,0
,38.7590485,node/11416742888,Stadium,9.0103813,0
,38.7592471,node/11416742889,Stadium,9.0102313,0
,38.8189566,node/11416775507,Tulu Dimtu Adebabay,8.874274,0
,38.8029331,node/11416775508,Yeshi Total(2),8.8681549,0
,38.8031262,node/11416775509,Yeshi Total(2),8.8680091,0
,38.799347,node/11416775510,Yeshi Total,8.866627,0
,38.7994194,node/11416775511,Yeshi Total,8.8664508,0
,38.7732914,node/11417018704,Kality Menaheria,8.8942012,0
,38.763558,node/11417018705,Saris,8.9546973,0
,38.763576,node/11417018706,Saris,8.9531887,0
,38.772939,node/11417018707,Kality Menaheria,8.8948891,0
,38.786426,node/11417137083,Meshuwalekia Akaki,8.876602,0
,38.8276353,node/11417137085,Koye Feche,8.9033054,0
,38.8299068,node/11417137086,Nifas Silk,8.8940819,0
,38.78682,node/11417137087,Meshualekia,8.876212,0
,38.8135431,node/11417137088,Koye Adebabay,8.8990782,0
,38.7993025,node/11417137089,Kilinto,8.8898875,0
,38.8000603,node/11417137090,Kilinto,8.8900996,0
,38.8034802,node/11417137091,Astu,8.8931042,0
,38.8043302,node/11417137092,Astu,8.89332,0
,38.8144979,node/11417137093,Koye Adebabay,8.899173,0
,38.7863072,node/11417137094,Meshuwalekia Akaki,8.876212,0
,38.7674288,node/11417227013,Addis Sefer,8.9602578,0
,38.7989045,node/11417650902,Yeshi Total,8.8668617,0
,38.8007164,node/11417650903,Yeshi Total,8.8621909,0
,38.7769702,node/11417693225,Ferensay,9.0571149,0
,38.7095163,node/11417915838,Weserbi Realestate,9.1051223,0
,38.7146984,node/11417915839,Classy Water,9.1095427,0
,38.7538584,node/11417915840,Ashewa,9.1449034,0
,38.7180322,node/11417915842,10 Kilo,9.0932407,0
,38.7229982,node/11417915843,Entoto Kela,9.0843694,0
,38.7287537,node/11417915844,Arsema Tsebel,9.0812813,0
,38.7287841,node/11417915845,Arsema Tsebel,9.0813086,0
,38.7352493,node/11417915846,Addisu Gebeya,9.062587,0
,38.7350113,node/11417915847,Addisu Gebeya,9.0630004,0
,38.8774561,node/11505488524,Tafo Square,9.0569623,0
,38.8775699,node/11505488525,Tafo Square,9.0570873,0
,38.7529985,node/11505488527,Piassa Arada,9.037989,0
,38.7528083,node/11505488529,Piassa Arada,9.03787,0
,38.7994273,node/11506725579,Megenagna,9.0224897,0
,38.7720348,node/11506737713,Kidane Mihret,9.0773765,0
,38.7720644,node/11506737714,Kidane Mihret,9.0773642,0
,38.6725839,node/11519562283,Anfo,9.0068398,0
,38.6820897,node/11519562284,Wereda 07,9.0062933,0
,38.7050534,node/11519562285,Mewcha,9.0140509,0
,38.6692468,node/11519562287,Alem Bank Silase,9.007032,0
,38.6688957,node/11519562288,Alem Bank Silase,9.00692,0
,38.8290427,node/11521311352,Yerer Goro,8.9916033,0
,38.6478052,node/11524560442,Dire Sololiya,9.065191,0
,38.6476923,node/11524560443,Dire Sololiya,9.0651446,0
,38.736741,node/11524560444,Merkato,9.0309506,0
,38.606626,node/11524560445,Kela Yetebaberut,9.0602156,0
,38.6646996,node/11524560446,Burayu,9.0707429,0
,38.7374236,node/11524560448,Merkato,9.0311411,0
,38.6820068,node/11524560449,Keta,9.072005,0
,38.6653547,node/11524560450,Burayu,9.068736,0
,38.6555148,node/11524560451,Tsedenya Mariam,9.0664526,0
,38.6374572,node/11524560452,Gefersa,9.0727354,0
,38.5920678,node/11524560453,Cheshire Ethiopia,9.0712348,0
,38.5882355,node/11524560454,NOC Fuel Station,9.0692808,0
,38.5767913,node/11524560455,Kolobo,9.0618734,0
,38.5284718,node/11524560456,Sademo,9.0670068,0
,38.5161091,node/11524560457,Blu Water Factory,9.0716265,0
,38.4916236,node/11524560458,Holeta 44,9.0658101,0
,38.4743429,node/11524560459,Meskelegna (Condominiums),9.0602811,0
,38.4445835,node/11524560460,Ch'Iri,9.0540468,0
,38.4062728,node/11524560461,Addis Alem Total,9.0465485,0
,38.4029724,node/11524560462,Addis Alem Coca,9.0466782,0
,38.3898659,node/11524560463,Addis Alem,9.0472633,0
,38.3898682,node/11524560465,Addis Alem,9.0473056,0
,38.3994697,node/11524560466,Maremia Mazoria,9.0468289,0
,38.4029724,node/11524560467,Addis Alem Coca,9.0467072,0
,38.4096647,node/11524560468,Addis Alem Total,9.0465062,0
,38.4852417,node/11524582069,Meskelegna,9.0644519,0
,38.49859,node/11524582070,Surqa Harbu,9.0705162,0
,38.5141754,node/11524582071,Blu Water Factory,9.0724221,0
,38.5234433,node/11524582072,Sademo 2,9.0687137,0
,38.5713031,node/11524582073,Kolobo,9.0566486,0
,38.578721,node/11524582074,Menagesha,9.0628041,0
,38.6071096,node/11524582075,Kela,9.0607136,0
,38.7612676,node/11528917462,6 Kilo,9.0447742,0
,38.6783381,node/11531644819,Keta Medhanialem,9.0734859,0
,38.6902655,node/11531644820,Gebriel (Sansusi),9.0668695,0
,38.6782443,node/11531644821,Keta Medhanialem,9.0733926,0
,38.6816403,node/11531644822,Andnet Hotel,9.0707592,0
,38.7756345,node/11539916206,Washington Hospital,8.9872884,0
,38.7635092,node/11539916207,ICT Park,9.0220273,0
,38.7729998,node/11539916209,Bole Mikael,8.9842837,0
,38.5983484,node/11543153086,Gift Guesthouse,9.0704005,0
,38.5906587,node/11543153087,Menagesha,9.0707372,0
,38.5801349,node/11543153088,Gebeya,9.0635263,0
,38.5735414,node/11543153089,Kolobo 1st School,9.0585209,0
,38.5715289,node/11543153090,Kolobo,9.0565739,0
,38.5735282,node/11543153091,Kolobo 1st School,9.0585244,0
,38.580325,node/11543153092,Gebeya,9.0637083,0
,38.5908279,node/11543153093,Menagesha,9.0708154,0
,38.5984436,node/11543153094,Gift Guesthouse,9.0703673,0
,38.4979468,node/11543153095,Holeta,9.0675663,0
,38.7382571,node/11553349370,Merkato,9.0298593,0
,38.7296734,node/11553349371,Coca Cola,9.0159812,0
,38.6771968,node/11553349372,Repi Highschool,8.976346,0
,38.6632342,node/11553349373,Kentery,8.9328633,0
,38.6369733,node/11553349374,Gojeb Hotel,8.915529,0
,38.5991044,node/11553349375,Meta Abo,8.9043933,0
,38.5869829,node/11553349376,Dima,8.8976679,0
,38.5355227,node/11553349377,Kela,8.8686477,0
,38.507326,node/11553349378,Mezoria,8.8478529,0
,38.5016975,node/11553349379,Tefki,8.8480625,0
,38.4960157,node/11553349380,Tefki Tele,8.8476416,0
,38.4145921,node/11553349381,Unity Hotel,8.8482229,0
,38.3678579,node/11553349382,Teji,8.8286146,0
,38.4158157,node/11553349385,Unity Hotel,8.8480119,0
,38.4982253,node/11553349386,Tefki Tele,8.848626,0
,38.5016989,node/11553349387,Tefki,8.8480826,0
,38.5074176,node/11553349388,Mezoria,8.8478997,0
,38.5878327,node/11553349389,Dima,8.8982391,0
,38.5984626,node/11553349390,Meta Abo,8.9040471,0
,38.6374119,node/11553349391,Gojeb Hotel,8.9154322,0
,38.6631526,node/11553349392,Kentery,8.9329726,0
,38.6771964,node/11553349393,Repi Highschool,8.9763605,0
,38.7382871,node/11553349394,Merkato,9.029871,0
